COURSE_CODE,COURSE_TITLE,MODULES_TITLE,MODULE_CODE,url video,Quiz_code,Code_Question ,Quiz,option 1,answer,option 2,answer,option 4,answer,option5,answer,option6,answer,option7,answer,option8,answer,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي,الإجراءات والتدخلات في التعلم الاجتماعي العاطفي,FMPS_C014_V05,https://drive.google.com/file/d/1UqNEQlPnPhRwF6GGiMFEOGoQ-QGfpfNE/view?usp=drive_link,FMPS_C014_QV05,FMPS_C014_QV05_Q_1,أجب بصحيح / خطأ على العبارة الموالية: أجب بصحيح / خطأ على العبارة الموالية:,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي,,,,,FMPS_C014_QV05_Q_2,"من بين العبارات التالية، حدد صحيحة منها ركزت تدخلات التعلم الاجتماعي العاطفي على:",طريقة الاشتغال مع الأطفال.,TRUE,"طبيعة علاقة الطفل بأقرانه، بالمربية، بالعائلة والمجتمع.",TRUE,نمو الطفل الجسدي,FALSE,,,,,,,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي,,,,,FMPS_C014_QV05_Q_3,"من بين العبارات التالية، حدد صحيحة منها. من بين الإجراءات اللازم اتخاذها في التعلم العاطفي الاجتماعي:",1. تنظيم أنشطة اللعب الجماعي.,TRUE,تعليم الأطفال قواعد العيش المشترك.,TRUE,تجاهل سلوكيات الأطفال.,FALSE,,,,,,,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي,,,,,FMPS_C014_QV05_Q_4,أجب بصحيح / خطأ على العبارة الموالية:في التعلم العاطفي الاجتماعي يتعين على المربي مرافقة الطفل في كل الأوقات وعدم تركه يخوض بعض التجارب بمفرده.,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي,,,,,FMPS_C014_QV05_Q_5,أجب بصحيح / خطأ على العبارة الموالية: لا حاجة للمربي لفهم عواطف الطفل أو أخذها بعين الاعتبار,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
FMPS_C014,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي,,,,,FMPS_C014_QV05_Q_6,أجب بصحيح / خطأ على العبارة الموالية ي التعلم العاطفي الاجتماعي للطفل نحتاج لتسهيل وتعزيز عملية الانتقال من نشاط لآخر من خلال:,تنظيم وقت الوجبات والألعاب والقيلولة عد الطفل,TRUE,ترك الحرية التامة للأطفال.,FALSE,,,,,,,,,,,,,,,,
FMPS_C015,الهوية المهنية للمربي,المقدمة,FMPS_C015_V01,https://drive.google.com/file/d/1egmeWMYBydsODwQ56VCApVU9i6kEOk1e/view?usp=drive_link,FMPS_C015_QV01,FMPS_C015_QV01_Q_1,"من بين الاختيارات التالية، حدد الصحيحة: اهو المسار الطبيعي والصحيح لولوج مهنة مربي التعليم الأولي:",طلب العمل ثم التكوين الأساس ثم الالتحاق بالقسم,TRUE,طلب العمل ثم الالتحاق بالقسم,FALSE,اجتياز المقابلات ثم الالتحاق بالقسم ثم التكوين الأساس,FALSE,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV01_Q_2,"أجب بصحيح / خطأ على العبارة الموالية: يبدأ المربي باستقبال الأطفال ويتعرف عليهم عن قرب لبناء علاقة ودية معهم، الأمر الذي لا يستدعي تعرفه على الآباء إلا للضرورة.",خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV01_Q_3,أجب بصحيح / خطأ على العبارة الموالية: تبدأ علاقة المربي بالأطفال بخلق الألفة والأمان معهم وتحسيسهم أنهم محبوبين ومسؤولين اتجاه بعضهم البعض واتجاه قسمهم.,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV01_Q_4,أجب بصحيح / خطأ على العبارة الموالية: يتواصل المربي مع الإداريين والمسؤولين ويضعهم في الصورة في كل ما يتعلق بالأمور الإدارية ويتكلف بصفة منفردة بالأمور التربوية,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV01_Q_5,"من بين الاختيارات التالية، حدد الصحيحة:",حضور دورات تكوينية وتأطيرية تغني وتوجه سير عمل المربي في الطريق الصحيح,TRUE,من خلال التكوينات والتأطيرات المستمرة يتم إيجاد حلول لكل العراقيل التي يمكن أن تواجه المربي,TRUE,تهدف التأطيرات المستمرة إلى الحد من تطوير وتحسين أداء المربي الشخصي والمهني.,FALSE,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV01_Q_6,أجب بصحيح / خطأ على العبارة الموالية: تلعب الهوية المهنية دورا أساسيا في تطوير وتحسين أنظمة التعليم,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV01_Q_7,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة",1. تؤثر الهوية المهنية للمربي بشكل مباشر على تحقيق الأهداف التربوية,TRUE,1. لا تتأثر الهوية المهنية للمربي بالمحيطين به سواءا كانوا أطرا إدارية أم تربوية,FALSE,قد يكون التكوين الأساس كافيا لحمل المربي صفة متخصص في مجال التربية,FALSE,,,,,,,,,,,,,,
FMPS_C015,الهوية المهنية للمربي,جوانب الهوية المهنية,FMPS_C015_V02,https://drive.google.com/file/d/1B2WxCsJ11za-FY-b3roRKvkWZ48SW1jU/view?usp=drive_link,FMPS_C015_QV02,FMPS_C015_QV02_Q_1,أجب بصحيح / خطأ على العبارة الموالية: تعتبر المبادئ والقيم التي يؤمن بها المربي أساسا ليتخذ قرارات صائبة ومسؤولة في عمله,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV02_Q_2,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:",تعتبر مهارة التنشيط والتواصل عنصرا فعالا لتحفيز الأطفال على التعلم وتطوير قدراتهم,TRUE,تطوير مهارات المربي يعتمد كليا على ما يتلقاه في التأطيرات المستمرة من قبل المشرفين,FALSE,1. أساليب التنشيط التي يعرفها المربي تكفيه لتطوير قدرات الأطفال على المدى البعيد,FALSE,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV02_Q_3,"أجب بصحيح / خطأ على العبارة الموالية: بمرور الوقت تتغير متطلبات المجتمع والتعليم، لذا على المربي تكييف وتطوير مهاراته باستمرار",صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV02_Q_4,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة: ينبغي للمربي أن يلتزم بممارسة مهنية أخلاقية وذلك ب:",أن يكون قدوة إيجابية للأطفال,TRUE,أن يكون نزيها في جميع جوانب عمله,TRUE,أن يحترم حقوق الآخرين صغارا وكبارا,TRUE,أن يلتزم بأخلاقيات المهنة فقط اثناء تواجده في القسم,FALSE,,,,,,,,,,,,
,,,,,,FMPS_C015_QV02_Q_5,أجب بصحيح / خطأ على العبارة الموالية: فعالية المربي على تحقيق الأهداف التربوية المحددة ليس بالضرورة أن تعتمد على الإلمام بأهداف المنهاج والمؤسسة,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV02_Q_6,أجب بصحيح / خطأ على العبارة الموالية: المؤسسات التعليمية التي تركز على تطوير الهوية المهنية للمربيين هي أكثر المؤسسات استقطابا للمربيين المتميزين,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV02_Q_7,أجب بصحيح / خطأ على العبارة الموالية: تتطابق الهوية المهنية والهوية في جميع المجالات التربوية التعليمية وغيرها,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV02_Q_8,أجب بصحيح / خطأ على العبارة الموالية: تنعكس الهوية المهنية للمربي على قدرته على التعامل مع المشكلات وقدرته على حلها,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
FMPS_C015,الهوية المهنية للمربي,مكونات الهوية المهنية,FMPS_C015_V03,https://drive.google.com/file/d/1vYXCvuiE67FXGKAWrM1K_gZBua0XUYiE/view?usp=drive_link,FMPS_C015_QV03,FMPS_C015_QV03_Q_1,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:",1. يتعلق المكون الأول لهوية المربي المهنية بإدراكه لنفسه كمحترف,TRUE,1. يرتبط المكون الثاني للهوية المهنية بمفهوم المهنة عند المربي,TRUE,يكمن المكون الثالث للهوية المهنية في انتماء المربي لمجتمعه,FALSE,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV03_Q_2,أجب بصحيح / خطأ على العبارة الموالية: يكمن إدراك المربي لنفسه كمحترف في إيمانه بالقيم والمهارات والأهداف التي يعززها لنفسه بشكل مستقل,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV03_Q_3,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:",يعي المربي مفهوم مهنته عندما يفهم العلاقات التي تربط بين الفرد والمهنة والهيئة المهنية,TRUE,يرتبط مفهوم المهنة عند المربي بالممارسات التربوية مع الأطفال,FALSE,يرتبط مفهوم المهنة عند المربي بتوفره على مواصفات مربي التعليم الاولي,FALSE,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV03_Q_4,أجب بصحيح / خطأ على العبارة الموالية: انتماء الفرد للمجموعة المهنية يكمن في توافقه مع الصورة التي يمتلكها عنها,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV03_Q_5,أجب بصحيح / خطأ على العبارة الموالية: قيم المربي وصفاته كافية في أن تساعده على النجاح في مهمته,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV03_Q_6,أجب بصحيح / خطأ على العبارة الموالية: يكون المربي موضوعيا إذا كانت نظرته للطفل كنظرته لزملاء العمل,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV03_Q_7,أجب بصحيح / خطأ على العبارة الموالية: تساهم مهارات المربي في أداء مهامه بكفاءة واحترافية سواءا على المستوى العملي أو الشخصي,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV03_Q_8,أجب بصحيح / خطأ على العبارة الموالية: مهارة إدارة انضباط القسم تحتم على المربي أن يكون حازما وصارما نوعا ما,خطأ,TRUE,صحيح,FALSE,,,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV03_Q_9,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:",تكمن مهارة التفاعل الاجتماعي في قدرة المربي على مواجهة التحديات الاجتماعية وبناء علاقات إيجابية مع المحيطين به,TRUE,1. تعتمد مهارة التنشيط على قدرة المربي على توجيه الأطفال نحو تحقيق أهدافهم وتطوير قدراتهم,FALSE,مهارة الاستدراك والتقويم تتلخص في القدرة على تقييم مكتسبات الأطفال,FALSE,,,,,,,,,,,,,,
,,,,,,FMPS_C015_QV03_Q_10,أجب بصحيح / خطأ على العبارة الموالية: مهارة القيادة والتحفيز تساعد المربي على مدى كبير في تحقيق الأهداف التربوية وتأثير إيجابي على تطوير الأطفال,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
FMPS_C015,الهوية المهنية للمربي,مراحل تكوين المهارة,FMPS_C015_V04,https://drive.google.com/file/d/1PHTgzJXSnE6-5ES11GnBgIXKGMrCrXca/view?usp=drive_link,FMPS_C015_QV04,FMPS_C015_QV04_Q_1,: أجب بصحيح / خطأ على العبارة الموالية:تتطور مهارات وخبرات المربي من خلال التجارب والتداريب التي يخوضها,صحيح,TRUE,خطأ,FALSE,,,,,,,,,,,,,,,,
